#,Date-Time (CET),Ch:1 - NKPTEMP LOG 5   (Â°C),Ch:2 - NKPLIGHT LOG 5   (lux),Button Down,Button Up,Host Connected,End of File
1,10/03/2023 12:41:07,28,91,130,00,,,,
2,10/03/2023 12:57:36,,,Logged,Logged,,
3,10/03/2023 12:58:28,,,,,Logged,
4,10/03/2023 13:41:07,25,99,199,60,,,,
5,10/03/2023 14:41:07,26,60,189,76,,,,
6,10/03/2023 15:41:07,26,72,28,12,,,,
7,10/03/2023 16:41:07,26,08,145,64,,,,
8,10/03/2023 17:41:07,25,87,48,08,,,,
9,10/03/2023 18:41:07,25,27,7,90,,,,
10,10/03/2023 19:41:07,25,14,4,15,,,,
11,10/03/2023 20:22:11,,,Logged,Logged,,
12,10/03/2023 20:23:16,,,,,Logged,
13,10/03/2023 20:41:07,26,12,0,00,,,,
14,10/03/2023 21:41:07,25,69,0,00,,,,
15,10/03/2023 22:41:07,25,39,0,00,,,,
16,10/03/2023 23:41:07,25,22,0,00,,,,
17,10/04/2023 00:41:07,24,97,0,00,,,,
18,10/04/2023 01:41:07,24,84,0,00,,,,
19,10/04/2023 02:41:07,24,62,0,00,,,,
20,10/04/2023 03:41:07,24,41,0,00,,,,
21,10/04/2023 04:41:07,24,28,0,00,,,,
22,10/04/2023 05:41:07,24,02,0,00,,,,
23,10/04/2023 06:41:07,23,81,0,00,,,,
24,10/04/2023 07:41:07,23,51,0,00,,,,
25,10/04/2023 08:41:07,17,67,0,00,,,,
26,10/04/2023 09:41:07,17,33,0,00,,,,
27,10/04/2023 10:41:07,15,78,0,00,,,,
28,10/04/2023 11:41:07,15,48,0,00,,,,
29,10/04/2023 12:41:07,16,26,0,00,,,,
30,10/04/2023 13:41:07,17,16,0,00,,,,
31,10/04/2023 14:41:07,18,10,0,00,,,,
32,10/04/2023 15:41:07,18,74,0,00,,,,
33,10/04/2023 16:41:07,19,17,0,00,,,,
34,10/04/2023 17:41:07,19,86,0,00,,,,
35,10/04/2023 18:41:07,20,20,0,00,,,,
36,10/04/2023 19:41:07,19,22,0,00,,,,
37,10/04/2023 20:41:07,17,97,0,00,,,,
38,10/04/2023 21:41:07,16,73,0,00,,,,
39,10/04/2023 22:41:07,15,53,0,00,,,,
40,10/04/2023 23:41:07,14,63,0,00,,,,
41,10/05/2023 00:41:07,13,98,0,00,,,,
42,10/05/2023 01:41:07,13,60,0,00,,,,
43,10/05/2023 02:41:07,13,34,0,00,,,,
44,10/05/2023 03:41:07,13,08,0,00,,,,
45,10/05/2023 04:41:07,12,78,0,00,,,,
46,10/05/2023 05:41:07,12,82,0,00,,,,
47,10/05/2023 06:41:07,12,82,0,00,,,,
48,10/05/2023 07:41:07,12,87,0,00,,,,
49,10/05/2023 08:41:07,12,82,0,00,,,,
50,10/05/2023 09:41:07,12,87,0,00,,,,
51,10/05/2023 10:41:07,13,25,0,00,,,,
52,10/05/2023 11:41:07,13,73,0,21,,,,
53,10/05/2023 12:41:07,14,50,0,43,,,,
54,10/05/2023 13:41:07,15,78,0,21,,,,
55,10/05/2023 14:41:07,17,41,0,43,,,,
56,10/05/2023 15:41:07,18,92,0,00,,,,
57,10/05/2023 16:41:07,19,60,0,00,,,,
58,10/05/2023 17:41:07,19,60,0,00,,,,
59,10/05/2023 18:41:07,19,00,0,00,,,,
60,10/05/2023 19:41:07,18,06,0,00,,,,
61,10/05/2023 20:41:07,16,99,0,00,,,,
62,10/05/2023 21:41:07,16,04,0,00,,,,
63,10/05/2023 22:41:07,15,10,0,00,,,,
64,10/05/2023 23:41:07,14,15,0,00,,,,
65,10/06/2023 00:41:07,13,25,0,00,,,,
66,10/06/2023 01:41:07,12,48,0,00,,,,
67,10/06/2023 02:41:07,12,10,0,00,,,,
68,10/06/2023 03:41:07,11,97,0,00,,,,
69,10/06/2023 04:41:07,12,01,0,00,,,,
70,10/06/2023 05:41:07,11,97,0,00,,,,
71,10/06/2023 06:41:07,11,62,0,00,,,,
72,10/06/2023 07:41:07,11,37,0,00,,,,
73,10/06/2023 08:41:07,11,32,0,00,,,,
74,10/06/2023 09:41:07,11,67,0,00,,,,
75,10/06/2023 10:41:07,12,18,0,21,,,,
76,10/06/2023 11:41:07,13,17,0,21,,,,
77,10/06/2023 12:41:07,14,58,0,21,,,,
78,10/06/2023 13:41:07,16,34,0,00,,,,
79,10/06/2023 14:41:07,18,02,0,00,,,,
80,10/06/2023 15:41:07,19,77,0,00,,,,
81,10/06/2023 16:41:07,20,93,0,00,,,,
82,10/06/2023 17:41:07,21,10,0,00,,,,
83,10/06/2023 18:41:07,20,68,0,00,,,,
84,10/06/2023 19:41:07,19,60,0,00,,,,
85,10/06/2023 20:41:07,18,32,0,00,,,,
86,10/06/2023 21:41:07,17,03,0,00,,,,
87,10/06/2023 22:41:07,15,87,0,00,,,,
88,10/06/2023 23:41:07,15,18,0,00,,,,
89,10/07/2023 00:41:07,14,67,0,00,,,,
90,10/07/2023 01:41:07,14,28,0,00,,,,
91,10/07/2023 02:41:07,13,94,0,00,,,,
92,10/07/2023 03:41:07,13,77,0,00,,,,
93,10/07/2023 04:41:07,13,77,0,00,,,,
94,10/07/2023 05:41:07,13,94,0,00,,,,
95,10/07/2023 06:41:07,14,03,0,00,,,,
96,10/07/2023 07:41:07,14,07,0,00,,,,
97,10/07/2023 08:41:07,14,03,0,00,,,,
98,10/07/2023 09:41:07,14,28,0,00,,,,
99,10/07/2023 10:41:07,14,80,0,00,,,,
100,10/07/2023 11:41:07,15,61,0,00,,,,
101,10/07/2023 12:41:07,16,81,0,00,,,,
102,10/07/2023 13:41:07,18,83,0,00,,,,
103,10/07/2023 14:41:07,21,36,0,00,,,,
104,10/07/2023 15:41:07,23,42,0,00,,,,
105,10/07/2023 16:41:07,24,45,0,00,,,,
106,10/07/2023 17:41:07,24,15,0,00,,,,
107,10/07/2023 18:41:07,23,42,0,00,,,,
108,10/07/2023 19:41:07,22,43,0,00,,,,
109,10/07/2023 20:41:07,21,23,0,00,,,,
110,10/07/2023 21:41:07,20,33,0,00,,,,
111,10/07/2023 22:41:07,19,43,0,00,,,,
112,10/07/2023 23:41:07,18,53,0,00,,,,
113,10/08/2023 00:41:07,17,76,0,00,,,,
114,10/08/2023 01:41:07,17,07,0,00,,,,
115,10/08/2023 02:41:07,16,39,0,00,,,,
116,10/08/2023 03:41:07,15,78,0,00,,,,
117,10/08/2023 04:41:07,15,10,0,00,,,,
118,10/08/2023 05:41:07,14,54,0,00,,,,
119,10/08/2023 06:41:07,13,98,0,00,,,,
120,10/08/2023 07:41:07,13,68,0,00,,,,
121,10/08/2023 08:41:07,13,60,0,00,,,,
122,10/08/2023 09:41:07,13,64,0,00,,,,
123,10/08/2023 10:41:07,13,90,0,00,,,,
124,10/08/2023 11:41:07,14,63,0,00,,,,
125,10/08/2023 12:41:07,15,87,0,00,,,,
126,10/08/2023 13:41:07,17,72,0,00,,,,
127,10/08/2023 14:41:07,20,20,0,00,,,,
128,10/08/2023 15:41:07,22,31,0,00,,,,
129,10/08/2023 16:41:07,23,42,0,00,,,,
130,10/08/2023 17:41:07,23,55,0,00,,,,
131,10/08/2023 18:41:07,22,91,0,00,,,,
132,10/08/2023 19:41:07,21,83,0,00,,,,
133,10/08/2023 20:41:07,20,07,0,00,,,,
134,10/08/2023 21:41:07,18,44,0,00,,,,
135,10/08/2023 22:41:07,17,16,0,00,,,,
136,10/08/2023 23:41:07,16,21,0,00,,,,
137,10/09/2023 00:41:07,15,40,0,00,,,,
138,10/09/2023 01:41:07,14,80,0,00,,,,
139,10/09/2023 02:41:07,14,75,0,00,,,,
140,10/09/2023 03:41:07,14,88,0,00,,,,
141,10/09/2023 04:41:07,15,06,0,00,,,,
142,10/09/2023 05:41:07,15,06,0,00,,,,
143,10/09/2023 06:41:07,14,71,0,00,,,,
144,10/09/2023 07:41:07,14,41,0,00,,,,
145,10/09/2023 08:41:07,14,11,0,00,,,,
146,10/09/2023 09:41:07,15,27,0,00,,,,
147,10/09/2023 10:41:07,18,14,0,00,,,,
148,10/09/2023 11:41:07,19,99,0,00,,,,
149,10/09/2023 12:41:07,20,89,0,00,,,,
150,10/09/2023 13:41:07,20,55,0,00,,,,
151,10/09/2023 14:41:07,20,55,0,00,,,,
152,10/09/2023 15:41:07,20,72,0,00,,,,
153,10/09/2023 16:41:07,21,10,0,00,,,,
154,10/09/2023 17:41:07,23,34,0,00,,,,
155,10/09/2023 18:41:07,24,92,0,00,,,,
156,10/09/2023 19:41:07,23,29,0,00,,,,
157,10/09/2023 20:41:07,23,64,0,00,,,,
158,10/09/2023 21:41:07,23,98,0,00,,,,
159,10/09/2023 22:41:07,24,02,0,00,,,,
160,10/09/2023 23:41:07,24,02,0,00,,,,
161,10/10/2023 00:41:07,23,94,0,00,,,,
162,10/10/2023 01:41:07,23,81,0,00,,,,
163,10/10/2023 02:41:07,23,64,0,00,,,,
164,10/10/2023 03:41:07,23,46,0,00,,,,
165,10/10/2023 04:41:07,23,34,0,00,,,,
166,10/10/2023 05:41:07,23,21,0,00,,,,
167,10/10/2023 06:41:07,23,03,0,00,,,,
168,10/10/2023 07:41:07,23,21,0,00,,,,
169,10/10/2023 08:41:07,22,86,0,00,,,,
170,10/10/2023 09:41:07,22,65,0,00,,,,
171,10/10/2023 10:41:07,22,61,0,00,,,,
172,10/10/2023 11:41:07,22,95,0,00,,,,
173,10/10/2023 12:41:07,23,64,0,00,,,,
174,10/10/2023 13:41:07,24,49,0,00,,,,
175,10/10/2023 14:41:07,25,31,0,00,,,,
176,10/10/2023 15:41:07,26,17,0,00,,,,
177,10/10/2023 16:41:07,26,77,0,00,,,,
178,10/10/2023 17:41:07,26,85,0,00,,,,
179,10/10/2023 18:41:07,26,47,0,00,,,,
180,10/10/2023 19:41:07,26,04,0,00,,,,
181,10/10/2023 20:41:07,25,65,0,00,,,,
182,10/10/2023 21:41:07,25,22,0,00,,,,
183,10/10/2023 22:41:07,24,88,0,00,,,,
184,10/10/2023 23:41:07,24,88,0,00,,,,
185,10/11/2023 00:41:07,24,79,0,00,,,,
186,10/11/2023 01:41:07,24,66,0,00,,,,
187,10/11/2023 02:41:07,24,54,0,00,,,,
188,10/11/2023 03:41:07,24,45,0,00,,,,
189,10/11/2023 04:41:07,24,28,0,00,,,,
190,10/11/2023 05:41:07,24,06,0,00,,,,
191,10/11/2023 06:41:07,23,94,0,00,,,,
192,10/11/2023 07:41:07,23,98,0,00,,,,
193,10/11/2023 08:41:07,23,51,0,00,,,,
194,10/11/2023 09:41:07,23,46,0,00,,,,
195,10/11/2023 10:41:07,23,46,0,00,,,,
196,10/11/2023 11:41:07,23,46,0,00,,,,
197,10/11/2023 12:41:07,23,68,0,00,,,,
198,10/11/2023 13:41:07,24,32,0,00,,,,
199,10/11/2023 14:41:07,24,84,0,00,,,,
200,10/11/2023 15:41:07,25,31,0,00,,,,
201,10/11/2023 16:41:07,25,18,0,00,,,,
202,10/11/2023 17:41:07,25,31,0,00,,,,
203,10/11/2023 18:41:07,25,22,0,00,,,,
204,10/11/2023 19:41:07,25,09,0,00,,,,
205,10/11/2023 20:41:07,25,14,0,00,,,,
206,10/11/2023 21:41:07,25,05,0,00,,,,
207,10/11/2023 22:41:07,24,92,0,00,,,,
208,10/11/2023 23:41:07,24,79,0,00,,,,
209,10/12/2023 00:41:07,24,66,0,00,,,,
210,10/12/2023 01:41:07,24,54,0,00,,,,
211,10/12/2023 02:41:07,24,41,0,00,,,,
212,10/12/2023 03:41:07,24,32,0,00,,,,
213,10/12/2023 04:41:07,24,24,0,00,,,,
214,10/12/2023 05:41:07,24,11,0,00,,,,
215,10/12/2023 06:41:07,23,94,0,00,,,,
216,10/12/2023 07:41:07,23,94,0,00,,,,
217,10/12/2023 08:41:07,23,94,0,00,,,,
218,10/12/2023 09:41:07,23,76,0,00,,,,
219,10/12/2023 10:41:07,23,76,0,00,,,,
220,10/12/2023 11:41:07,23,76,0,00,,,,
221,10/12/2023 12:41:07,23,81,0,00,,,,
222,10/12/2023 13:41:07,23,81,0,00,,,,
223,10/12/2023 14:41:07,23,76,0,00,,,,
224,10/12/2023 15:41:07,23,76,0,00,,,,
225,10/12/2023 16:41:07,23,72,0,00,,,,
226,10/12/2023 17:41:07,23,94,0,00,,,,
227,10/12/2023 18:41:07,24,28,0,00,,,,
228,10/12/2023 19:41:07,24,19,0,00,,,,
229,10/12/2023 20:41:07,24,02,0,00,,,,
230,10/12/2023 21:41:07,23,85,0,00,,,,
231,10/12/2023 22:41:07,23,72,0,00,,,,
232,10/12/2023 23:41:07,23,64,0,00,,,,
233,10/13/2023 00:41:07,23,55,0,00,,,,
234,10/13/2023 01:41:07,23,46,0,00,,,,
235,10/13/2023 02:41:07,23,34,0,00,,,,
236,10/13/2023 03:41:07,23,25,0,00,,,,
237,10/13/2023 04:41:07,23,21,0,00,,,,
238,10/13/2023 05:41:07,23,12,0,00,,,,
239,10/13/2023 06:41:07,23,03,0,00,,,,
240,10/13/2023 07:41:07,23,16,0,00,,,,
241,10/13/2023 08:41:07,23,34,0,00,,,,
242,10/13/2023 09:41:07,23,25,0,00,,,,
243,10/13/2023 10:41:07,23,38,0,00,,,,
244,10/13/2023 11:41:07,23,38,0,00,,,,
245,10/13/2023 12:41:07,23,29,0,00,,,,
246,10/13/2023 13:41:07,23,29,0,00,,,,
247,10/13/2023 14:41:07,23,34,0,00,,,,
248,10/13/2023 15:41:07,23,42,0,00,,,,
249,10/13/2023 16:41:07,23,21,0,00,,,,
250,10/13/2023 17:41:07,22,82,0,00,,,,
251,10/13/2023 18:41:07,21,83,0,00,,,,
252,10/13/2023 19:41:07,20,72,0,00,,,,
253,10/13/2023 20:41:07,19,82,0,00,,,,
254,10/13/2023 21:41:07,19,26,0,00,,,,
255,10/13/2023 22:41:07,18,92,0,00,,,,
256,10/13/2023 23:41:07,18,79,0,00,,,,
257,10/14/2023 00:41:07,18,66,0,00,,,,
258,10/14/2023 01:41:07,18,14,0,00,,,,
259,10/14/2023 02:41:07,17,11,0,00,,,,
260,10/14/2023 03:41:07,15,66,0,00,,,,
261,10/14/2023 04:41:07,14,07,0,00,,,,
262,10/14/2023 05:41:07,12,61,0,00,,,,
263,10/14/2023 06:41:07,11,54,0,00,,,,
264,10/14/2023 07:41:07,10,64,0,00,,,,
265,10/14/2023 08:41:07,9,86,0,00,,,,
266,10/14/2023 09:41:07,9,48,0,00,,,,
267,10/14/2023 10:41:07,9,78,0,00,,,,
268,10/14/2023 11:41:07,10,38,0,00,,,,
269,10/14/2023 12:41:07,12,48,0,00,,,,
270,10/14/2023 13:41:07,14,67,0,00,,,,
271,10/14/2023 14:41:07,15,53,0,00,,,,
272,10/14/2023 15:41:07,16,73,0,00,,,,
273,10/14/2023 16:41:07,16,99,0,00,,,,
274,10/14/2023 17:41:07,15,78,0,00,,,,
275,10/14/2023 18:41:07,14,58,0,00,,,,
276,10/14/2023 19:41:07,13,21,0,00,,,,
277,10/14/2023 20:41:07,11,88,0,00,,,,
278,10/14/2023 21:41:07,10,68,0,00,,,,
279,10/14/2023 22:41:07,9,56,0,00,,,,
280,10/14/2023 23:41:07,9,22,0,00,,,,
281,10/15/2023 00:41:07,8,71,0,00,,,,
282,10/15/2023 01:41:07,8,11,0,00,,,,
283,10/15/2023 02:41:07,8,02,0,00,,,,
284,10/15/2023 03:41:07,7,55,0,00,,,,
285,10/15/2023 04:41:07,7,46,0,00,,,,
286,10/15/2023 05:41:07,7,33,0,00,,,,
287,10/15/2023 06:41:07,6,90,0,00,,,,
288,10/15/2023 07:41:07,6,22,0,00,,,,
289,10/15/2023 08:41:07,5,75,0,00,,,,
290,10/15/2023 09:41:07,5,53,0,00,,,,
291,10/15/2023 10:41:07,5,83,0,00,,,,
292,10/15/2023 11:41:07,6,78,0,00,,,,
293,10/15/2023 12:41:07,8,92,0,00,,,,
294,10/15/2023 13:41:07,12,35,0,00,,,,
295,10/15/2023 14:41:07,15,53,0,00,,,,
296,10/15/2023 15:41:07,14,24,0,00,,,,
297,10/15/2023 16:41:07,13,21,0,00,,,,
298,10/15/2023 17:41:07,12,40,0,00,,,,
299,10/15/2023 18:41:07,11,92,0,00,,,,
300,10/15/2023 19:41:07,10,89,0,00,,,,
301,10/15/2023 20:41:07,9,99,0,00,,,,
302,10/15/2023 21:41:07,9,22,0,00,,,,
303,10/15/2023 22:41:07,8,32,0,00,,,,
304,10/15/2023 23:41:07,7,42,0,00,,,,
305,10/16/2023 00:41:07,6,60,0,00,,,,
306,10/16/2023 01:41:07,5,87,0,00,,,,
307,10/16/2023 02:41:07,5,32,0,00,,,,
308,10/16/2023 03:41:07,4,80,0,00,,,,
309,10/16/2023 04:41:07,4,33,0,00,,,,
310,10/16/2023 05:41:07,4,12,0,00,,,,
311,10/16/2023 06:41:07,14,45,0,00,,,,
312,10/16/2023 07:41:07,19,82,0,00,,,,
313,10/16/2023 08:41:07,12,91,0,00,,,,
314,10/16/2023 09:41:07,12,22,0,00,,,,
315,10/16/2023 10:41:07,13,77,0,00,,,,
316,10/16/2023 11:41:07,13,77,0,00,,,,
317,10/16/2023 12:41:07,14,03,0,00,,,,
318,10/16/2023 13:41:07,16,39,0,00,,,,
319,10/16/2023 14:41:07,17,76,0,00,,,,
320,10/16/2023 15:41:07,19,26,0,00,,,,
321,10/16/2023 16:41:07,19,30,0,00,,,,
322,10/16/2023 17:41:07,18,19,0,00,,,,
323,10/16/2023 18:41:07,16,26,0,00,,,,
324,10/16/2023 19:41:07,14,37,0,00,,,,
325,10/16/2023 20:41:07,12,82,0,00,,,,
326,10/16/2023 21:41:07,11,58,0,00,,,,
